Name,Style,Brewery,review_aroma,review_appearance,review_palate,review_taste,review_overall
Double Dread Imperial Red Ale,Red Ale - Imperial,Mad River Brewing Company,0.6657483343528008,0.7087412987305015,0.6920164467679655,0.6818182778730777,0.6666665803921485
Double Ice Bock,Bock - Eisbock,Southampton Publick House,0.7200099702468352,0.7699298083055326,0.7858390549354575,0.7838764365189763,0.776470661314886
Double Jack,IPA - Imperial,Firestone Walker Brewing Co.,0.7966169921083206,0.8410842720333622,0.7587337108666377,0.8011299849909423,0.7916061450923433
Double Old Thumper Ale,Barleywine - English,Shipyard Brewing Co.,0.5747956171024113,0.7615382080473294,0.604700876561471,0.591194950278864,0.5747899129214036
Double Porter Smoked,Porter - Smoked,Rock Art Brewery,0.6567951672952985,0.7543268078254401,0.6746796019477228,0.6918237880621727,0.6845587938408275
Double Rainbow,Red Ale - Imperial,Iron Horse Brewery,0.5415978466558846,0.49384603057987797,0.515384652662719,0.5509433623353481,0.5858823139653941
Double Stout,Stout - American Imperial,Green Flash Brewing Co.,0.7118928141164944,0.8646601650664667,0.7491808654476257,0.7699044354644855,0.7652597190832675
Double Stout,Stout - English,Hook Norton Brewery Co. Ltd.,0.6293205477332731,0.7696270852192948,0.6669311410052967,0.7072554873400367,0.7451788936638959
Double Stout (2012- ),Stout - English,Shepherd Neame Ltd,0.6418733176999099,0.8653845035502923,0.5288461900887547,0.6698112958348148,0.6764705577854642
Double Sunshine,IPA - Imperial,Lawson's Finest Liquids,0.88371426074774,0.8872396888381442,0.814705975791848,0.881908934483693,0.8934255193812253
Double Trouble,IPA - Imperial,Founders Brewing Company,0.7827855666351995,0.7882233934837966,0.7523954805849631,0.7937171165069521,0.7661914838768455
Double Vision Doppelbock,Bock - Doppelbock,Grand Teton Brewing Co.,0.792533488426062,0.8570290879085873,0.8143236681289485,0.8360441385693691,0.7991886399236368
Double White Ale,Wheat Beer - Witbier,Southampton Publick House,0.7049428644691058,0.7642161927451134,0.7204318676590871,0.7504991132452161,0.7678979075668619
Down 'N Dirty Chocolate Oatmeal Stout,Stout - Oatmeal,Tyranena Brewing Company,0.6859504037520217,0.783061916401905,0.7204140984296847,0.7333092251554132,0.7511313177535357
Downtown Brown,Brown Ale - English,Lost Coast Brewery and Cafe,0.5910623040151732,0.6875080365387087,0.6103442222812137,0.6526903511464417,0.6899278296402662
Draft Bear,Pilsner - Imperial,Mikkeller ApS,0.7226423446124137,0.8172667174543604,0.7193126754374866,0.7428743956886334,0.7246557387911283
Drafty Kilt Scotch Ale,Scotch Ale / Wee Heavy,Monday Night Brewing,0.749311322389937,0.8653845035502923,0.8317307821745552,0.7688679070843705,0.773529390449825
Dragon Stout,Stout - Foreign / Export,Desnoes & Geddes Limited,0.5378787726855347,0.6976329445425522,0.5709134945451158,0.5802794400210898,0.570079065419206
Dragon's Breath,Wheat Beer - Dunkelweizen,"Bayern Brewing, Inc.",0.517192229510498,0.6888888673504268,0.6310542591496724,0.6086653666917257,0.6644880625400529
Dragonhead Stout,Stout - English,Orkney Brewery,0.6788265477877082,0.8082800094855389,0.6081577993724769,0.6685494466829771,0.7098538785744828
Dragonstooth Stout,Stout - Oatmeal,Elysian Brewing Company,0.7019357463431686,0.8309761640300357,0.7458607118568681,0.7577630005858869,0.774254872871047
Dragoon's Irish Dry Stout,Stout - Irish Dry,Moylan's Brewery,0.6536596965664245,0.7611001157261574,0.6694255638903412,0.7040840908742712,0.7379002576847302
Dreadnaught IPA,IPA - Imperial,Three Floyds Brewing Co. & Brewpub,0.8452388490094933,0.8659844574149065,0.8173010909768392,0.8566878005047398,0.8263731365998248
DreamWeaver Wheat,Wheat Beer - Hefeweizen,Tröegs Brewing Company,0.6561983849919135,0.6891344058195201,0.6620192952292849,0.6839621270914813,0.7423318345724079
Dreher Bak,Bock - Traditional,Dreher Brewery,0.570247981239892,0.7405592074018217,0.6389860662318412,0.6758146547784645,0.6470588844290714
Drevlyansky Kvass,Kvass,Radomyshlskij Pivovarennyj Zavod,0.713498654159928,0.6230768037869785,0.5961538772189325,0.8679245183339259,0.8705882231141857
Drive,Low Alcohol Beer,Bitburger Brauerei,0.3214441959841106,0.4955463844783503,0.44028354305511214,0.4160874276292397,0.4142414036933086
Druid Fluid,Barleywine - American,"Middle Ages Brewing Co., Ltd.",0.6979149864556489,0.7886705319590934,0.7195043677304331,0.7209284695040354,0.6984001598494267
Drunk Monk Hefeweizen,Wheat Beer - Hefeweizen,Three Floyds Brewing Co. & Brewpub,0.7757814682334472,0.8021738554515032,0.7541807496784039,0.8047580984723093,0.8115088999067201
Dry Irish Stout,Stout - Irish Dry,Brooklyn Brewery,0.5941229978927827,0.8653845035502923,0.7307692514792883,0.779874285273531,0.7843137914648275
Dry Stout,Stout - Irish Dry,Boulevard Brewing Co.,0.5778236498265952,0.7038460370414166,0.579326955436388,0.6164731408658974,0.6553166499121552
Dubbel Ale,Dubbel,Allagash Brewing Company,0.6409742764766639,0.7645638235250407,0.6616779106401607,0.6745084282647871,0.6962343243514659
Duchesse De Bourgogne,Sour - Flanders Red Ale,Brouwerij Verhaeghe,0.7136181252211431,0.8349613179988098,0.7378365586279569,0.7694181335409911,0.72618616246458
Duck Duck Gooze,Lambic - Gueuze,The Lost Abbey,0.8315624207644716,0.8644970112152925,0.8417160121756913,0.8889694255825982,0.88054309463935
Duck-Rabbator,Bock - Doppelbock,The Duck-Rabbit Craft Brewery,0.7379163043618397,0.7534089462587368,0.7001749461403888,0.7808748891226331,0.7338235278892733
Duet,IPA - American,Alpine Beer Company,0.826651501195427,0.8503475338568471,0.7615590183416139,0.81944991090188,0.8361701257571883
Duke Of Wellington India Pale Ale,IPA - English,Granite City Food & Brewery,0.5177898713179205,0.6253519115492896,0.5544419573506187,0.559128344085158,0.5734880304459322
Duke Of Winship,Porter - English,"Middle Ages Brewing Co., Ltd.",0.6618768416664638,0.7729728699376266,0.6713443714350482,0.7144314124099178,0.6992051011016565
Dulle Teve (Mad Bitch),Tripel,Brouwerij De Dolle Brouwers,0.7486701323779468,0.8432815182548159,0.74695055792688,0.7838151534954834,0.7425003287059133
DumDuminator,Bock - Weizenbock,Les Brasseurs Du Temps,0.5129477120718775,0.5907691104852033,0.5692308023668613,0.6037735550017778,0.5082352478339056
Dump Truck,Bock - Maibock,"Bayern Brewing, Inc.",0.5881543153548965,0.6634614204141975,0.6466346425665659,0.6698112958348148,0.7411764462283714
Dundee English-Style Ale,Pale Ale - English,Genesee Brewing Co. / Dundee Brewing Co.,0.5174712818213463,0.657084850987226,0.5890688008408616,0.5759682321485458,0.5913313262429483
Dundee Irish Red Lager,Lager - American Amber / Red,Genesee Brewing Co. / Dundee Brewing Co.,0.5242032039445506,0.6519230508284015,0.6153847603550184,0.6367924254182962,0.6533612379634106
Dundee Kolsch Style Ale,Kölsch,Genesee Brewing Co. / Dundee Brewing Co.,0.5392350700567416,0.6380649888635381,0.5919904929238082,0.5860727989488905,0.6491206728584162
Dundee Oktoberfest,Lager - Märzen / Oktoberfest,Genesee Brewing Co. / Dundee Brewing Co.,0.5243630716955292,0.6659852974149321,0.5625000336538435,0.5934552900720973,0.6420956839619467
Dundee Pale Bock Lager,Bock - Maibock,Genesee Brewing Co. / Dundee Brewing Co.,0.5011624792107461,0.6322421732997592,0.5651255719134176,0.5784824210175412,0.616353610950928
Dunkel,Lager - Munich Dunkel,The Olde Mecklenburg Brewery,0.6508264847574121,0.8350960410798782,0.7896634777181939,0.8018867775008889,0.7977940986159151
Dunkel Lager,Lager - Munich Dunkel,Sly Fox Brewing Company,0.5625047093658722,0.6696464052198894,0.6264727595020954,0.6180519711737336,0.6910438768041296
Dunkelroggen,Rye Beer - Roggenbier,Real Ale Brewing Company,0.5907124858719024,0.5307692009467446,0.7115383683432024,0.6226415941616297,0.7226889386060178
Dunkelweizen,Wheat Beer - Dunkelweizen,Gordon Biersch Brewery Restaurant,0.738055830517264,0.8400000258461546,0.7384614431952736,0.7698111901744296,0.7818487559387064
Dunkle Weizen,Wheat Beer - Dunkelweizen,Sprecher Brewing Company,0.570247981239892,0.6603550357032317,0.6582839878243085,0.6240928395541765,0.6615385093212716
Dunkler Hirsch Allgäuer Weizen,Wheat Beer - Dunkelweizen,Der HirschBrau/Privatbrauerei Höss,0.5583103296627736,0.6096151572189279,0.6298077207840214,0.6037735550017778,0.6656861567704617
Duonos Gira Kvass,Kvass,Gubernija Brewery,0.46280997654986483,0.5423075705325406,0.39423081582839875,0.4386792029191851,0.41764700401383564
Duvel,Strong Ale - Belgian Pale,Brouwerij Duvel Moortgat NV,0.7568245336832471,0.9503075369325396,0.8000549769188479,0.8229110809744211,0.8297575133889425
Dynamo Copper Lager,Lager - Vienna,Metropolitan Brewing,0.606060649469901,0.7226920837751412,0.6903846392011816,0.6698112958348148,0.7390196695547924
D’Tango Unchained,Brown Ale - Belgian Dark,Weyerbacher Brewing Co.,0.6093164507640274,0.6524474046906894,0.5839159935449236,0.5677528730379526,0.5647058884429073
EKU 28,Bock - Doppelbock,Kulmbacher Brauerei AG,0.686342051091785,0.69925252920777,0.7001458692195484,0.7161314880099237,0.6418177074651961
EKU Pils,Pilsner - German,Kulmbacher Brauerei AG,0.570247981239892,0.6831613594818879,0.6314494898885008,0.6239071414269541,0.6961980890539379
ESB,Bitter - English Extra Special / Strong Bitter (ESB),Green Man Brewery,0.5855961448378904,0.7153844066272126,0.6875001009615307,0.6981132224991111,0.7180671264063179
ESB Special Ale,Bitter - English Extra Special / Strong Bitter (ESB),Ska Brewing Co.,0.5425857032963413,0.708859221811053,0.6314322591205954,0.6165257069076004,0.6813794053062969
Earl Coffee Oatmeal Stout,Stout - Oatmeal,Hill Farmstead Brewery,0.7550874760234187,0.8679901190150805,0.7481389424508507,0.7869749273188624,0.7829220972161974
Earthquake High Gravity Lager (10%),Lager - Malt Liquor,"City Brewing Company, LLC",0.06740889615328971,0.19120855972949413,0.10989029923920773,0.05929924975843398,0.12316921159239635
East Coast Lager,Lager - American,Cricket Hill Brewing Co.,0.49952942153945773,0.5924048489970724,0.55866591856416,0.5803676664428428,0.6150408578861983
East India Pale Ale,IPA - English,Brooklyn Brewery,0.6001882313842168,0.6840734056637972,0.629263605441261,0.6417489540942607,0.6681020158213662
Eastside Dark,Lager - Munich Dunkel,"Lakefront Brewery, Inc.",0.560181756453801,0.6929312059363448,0.6245321442667582,0.6508922755390396,0.669125662976533
Easy Street Wheat,Wheat Beer - American Pale,Odell Brewing Company,0.4269973083198559,0.9461537368047304,0.865384625739644,0.4716980733357036,0.6117646693425571
Eau Benite,Tripel,Unibroue,0.6867586240486365,0.7652306543147893,0.7191026754536403,0.730566017401209,0.7437646817660877
Ebel's Weiss Beer,Wheat Beer - Hefeweizen,Two Brothers Brewing Company,0.6309189387417149,0.6648868358426718,0.6064479148886219,0.6317423873013122,0.6985466539808616
Ebulum Elderberry Black Ale,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,0.6554466054604291,0.7149136835358056,0.651491296039131,0.6934924296975418,0.6743955693548771
Echigo Stout,Stout - English,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,0.6082532442696149,0.7120877296026993,0.6428570659340718,0.6873316367797462,0.7411764462283714
Edmund Fitzgerald,Porter - American,Great Lakes Brewing Company,0.713498654159928,0.9461537368047304,0.865384625739644,0.7358490366678518,0.8705882231141857
Edward,Pale Ale - American,Hill Farmstead Brewery,0.8263243166584777,0.8217833329779487,0.7796120169529217,0.8270162510955661,0.8534095862032551
Efes Dark,Lager - European Dark,Anadolu Efes Brewery,0.3855299630270013,0.5635624788788456,0.459767233864059,0.494289848625649,0.5130030365179328
Efes Extra,Lager - European Strong,Anadolu Efes Brewery,0.44132237561185933,0.5826921871597597,0.49519234652366567,0.4716980733357036,0.4888234813010334
Efes Pilsener,Lager - European Pale,Anadolu Efes Brewery,0.39935250695840147,0.4863357841949473,0.4822030398305354,0.4740152055860532,0.5470587808996499
Einbecker Brauherren Non-Alcoholic,Low Alcohol Beer,Einbecker Brauhaus AG,0.28374663539981976,0.5692305405917089,0.3269231286982209,0.2955973430639504,0.30980377033447254
Einbecker Schwarzbier,Lager - Schwarzbier,Einbecker Brauhaus AG,0.6104280759858871,0.7028609754726454,0.6421201813753707,0.6496777094096384,0.6867287705156488
Eis Instigator,Bock - Eisbock,Sly Fox Brewing Company,0.713498654159928,0.9461537368047304,0.6634615643491104,0.8018867775008889,0.8058823346712787
Eisbock,Bock - Eisbock,Lodi Beer Company,0.6776859859299189,0.7442306536686354,0.7307692514792883,0.8349056479174073,0.7411764462283714
Eisbock (Congelator),Bock - Eisbock,Micro-Brasserie L'Alchimiste,0.5821856328170101,0.7105766987869753,0.6578526801651783,0.6367924254182962,0.649509684659735
Eisenbahn Lust,Bière de Champagne / Bière Brut,Cervejaria Sudbrack Ltda,0.6325307953134112,0.7705685314021087,0.6722409098276223,0.6841673723899904,0.6624040152850836
Eisenbahn Lust Prestige,Bière de Champagne / Bière Brut,Cervejaria Sudbrack Ltda,0.7612489739670554,0.8384615334911241,0.7756411326429897,0.8238992697282468,0.8274508778777296
Eisenbahn Rauchbier,Lager - Rauchbier,Cervejaria Sudbrack Ltda,0.6785188453422761,0.7188729913499381,0.6885062162687525,0.7235628470613471,0.7336524455202302
Eisenbahn Vigorosa (Weizenbock),Bock - Weizenbock,Cervejaria Sudbrack Ltda,0.6585305059470516,0.662522235769915,0.6478084886301163,0.6790259380396935,0.6674417569356947
El Guapo Agave IPA,IPA - English,O'Connor Brewing Co.,0.4269973083198559,0.6230768037869785,0.5512819960552311,0.5597483063960986,0.5686273241061011
El Lapino,Chile Beer,Microbrasserie du Lièvre,0.07538194210667298,0.020979000645507728,0.033216882060239816,0.02744422848635686,0.0
El Mole Ocho,Herb and Spice Beer,New Holland Brewing Company,0.621671248300689,0.6700195590775249,0.607659453256965,0.6432834070402571,0.5819003135906178
Elector Imperial Red Ale,Red Ale - Imperial,New Albanian Brewing Company - Pizzeria and Public House,0.609765398372959,0.751193607729034,0.6657826026321074,0.6766427680485108,0.6787018756425296
Elephant Beer,Lager - European Strong,Carlsberg Danmark A/S,0.3378635881142052,0.4986324153425359,0.43760685095331914,0.3983227470432262,0.42915015803766193
Eliot Ness,Lager - Vienna,Great Lakes Brewing Company,0.6802410049321208,0.8225092868464394,0.7470466733041019,0.7736989640527521,0.7953197454418586
Ellie's Brown Ale,Brown Ale - American,Avery Brewing Company,0.6350396875989326,0.7557893771012116,0.6774938709620097,0.7225482432111883,0.73477444562583
Elm City Lager,Pilsner - German,New England Brewing Co.,0.6160085492001599,0.7251600684664636,0.6802884861316549,0.6909066559174835,0.7645425190157664
Elsa Von Horizon,Pilsner - Imperial,New Albanian Brewing Company - Pizzeria and Public House,0.4556474429038631,0.5584614171834281,0.5423077275147901,0.6830188440014222,0.5858823139653941
Emancipator Doppelbock,Bock - Doppelbock,Christian Moerlein Brewing Company,0.56308544759389,0.7119229603668602,0.6567307956360926,0.597169780918474,0.6699999689411735
Ename Blond,Blonde Ale - Belgian,Brouwerij Roman N.V.,0.5129477120718775,0.6876921903905289,0.48846157781064786,0.49811316966891844,0.5082352478339056
Endless River,Kölsch,Mother Earth Brewing,0.6018115480097468,0.7189046528893739,0.70110836914551,0.6754075981439698,0.7367896458154961
England's Gold,Mild Ale - English Pale,"Badger Brewery, Hall and Woodhouse",0.5224976614327645,0.6499997738461469,0.5961538772189325,0.6477988036074569,0.6333332125490083
English Ale,Pale Ale - English,St. Peter's Brewery Co Ltd,0.5546207653310451,0.6370279119085511,0.6169581448493735,0.6343910290106436,0.6758822518477412
English Bay Pale Ale,Pale Ale - English,Granville Island Brewery,0.4269973083198559,0.5942305567455555,0.5144232296597515,0.4811319608401479,0.5586134408106769
Entire Butt English Porter,Porter - English,Salopian Brewing Company Ltd,0.6676584388255165,0.7606151772496978,0.6584616801183323,0.703396241765754,0.7286051273981298
Ephraim,IPA - New England,Hill Farmstead Brewery,0.8757827574895034,0.8828939810121226,0.824905782699555,0.8651535747285717,0.8533935391429213
Epic Larger,Pilsner - Imperial,Epic Brewing Company,0.5922865242659479,0.6230768037869785,0.6686391408739121,0.6850506932113731,0.7312215747032071
Erdinger Weissbier (Hefe-Weizen),Wheat Beer - Hefeweizen,Erdinger Weissbräu,0.4999858181833809,0.6893004673630914,0.5799922246159828,0.5618110612687592,0.6434071429089074
Erdinger Weissbier Alkoholfrei (Non-Alcoholic),Low Alcohol Beer,Erdinger Weissbräu,0.32403588715857995,0.6685094974925998,0.42367792894785156,0.38915089729440727,0.39742641387542715
Erdinger Weissbier Dunkel,Wheat Beer - Dunkelweizen,Erdinger Weissbräu,0.5755731817550214,0.7632970388706781,0.6389405662353411,0.6401064634042613,0.6882571236006705
Erdinger Weissbier Kristallklar,Wheat Beer - Kristallweizen,Erdinger Weissbräu,0.5149583785169831,0.7364370688134483,0.6115048760380863,0.5968221582507289,0.6889577589607301
Erdinger Weissbier Pikantus,Bock - Weizenbock,Erdinger Weissbräu,0.6513811513629586,0.7688901467350815,0.6741831404474508,0.6978628073858724,0.705101360480128
Erik The Red,Red Ale - Irish,Dragonmead Microbrewery,0.4986226447798739,0.6957691137159727,0.5826923397928969,0.6169811031683852,0.6247058470311384
Espresso Oak Aged Yeti Imperial Stout,Stout - American Imperial,Great Divide Brewing Company,0.7695108132770454,0.9186437359582689,0.7764359018126228,0.7973882865953423,0.7543997415905641
Estrella Damm,Lager - European Pale,Damm S. A.,0.3429154663454032,0.5054348001672246,0.44983288847439323,0.4300655041558871,0.497826140971872
Estrella Damm Daura,Lager - European Pale,Damm S. A.,0.4325070157017063,0.6789939901228921,0.5443786504324115,0.5275760398170597,0.5420813451370678
Estrella Damm Inedit,Wheat Beer - Witbier,Damm S. A.,0.5945080557015918,0.6856076980186983,0.6015818383398586,0.5750151754728434,0.6368120599352527
Estrella Galicia Especial,Lager - Helles,"Hijos De Rivera, S.A.",0.339558530076195,0.5118879388273212,0.4493006192845677,0.42367067348457915,0.460504043341557
Ettaler Curator Dunkler Doppelbock (US Import Version),Bock - Doppelbock,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,0.7040060050682089,0.7272009454523367,0.7113068298994745,0.7215275638888727,0.7131111729986988
Ettaler Kloster Dunkel,Lager - Munich Dunkel,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,0.609714974136091,0.7549448539983032,0.7074175225063444,0.6981132224991111,0.7424969639997143
Euforia,Brown Ale - English,DuClaw Brewing Company,0.6955923200449234,0.6230768037869785,0.6129807990014771,0.6698112958348148,0.6117646693425571
Evan Altmighty,Altbier,Blue Mountain Brewery,0.713498654159928,0.7523075769940792,0.703846176627217,0.7358490366678518,0.7670588016055342
Everett (Barrel Aged),Porter - Imperial,Hill Farmstead Brewery,0.7659074858504149,0.8988743353499795,0.7636022104921376,0.7809480589394762,0.7979913221638892
Everett Porter,Porter - American,Hill Farmstead Brewery,0.8036339830706354,0.8826274425423828,0.8275714363406586,0.876828519005926,0.8633178694887407
Evil 8° Belgian-Style Dubbel Ale,Dubbel,Blue Mountain Brewery,0.6512158400864088,0.7846152702958544,0.6868730625482258,0.6640689180429371,0.679283969814962
Evil Dead Red,Red Ale - American Amber / Red,AleSmith Brewing Company,0.7499625399490313,0.8521677492974691,0.7552447495965577,0.8006862113725441,0.7929411569826972
Evil Eye,Lager - Malt Liquor,Melanie Brewing Company,0.0,0.2099111603049587,0.10687868408625506,0.037372870745122355,0.08665153756720356
Evil Power,Pilsner - Imperial,Three Floyds Brewing Co. & Brewpub,0.5497834766078813,0.7211535914201104,0.6250000673076872,0.6061321589533706,0.6025210449431571
Exit 1 Bayshore Oyster Stout.,Stout - Foreign / Export,Flying Fish Brewing Company,0.668524532393991,0.7789801624301589,0.6697227946367079,0.7250986207621601,0.6990423010863343
Experimental Cassis,Lambic - Fruit,Hanssens Artisanaal bvba,0.6418733176999099,0.6597899741473838,0.5492425731351867,0.6758146547784645,0.637254907035756
Experimental Raspberry,Lambic - Fruit,Hanssens Artisanaal bvba,0.6193626204559095,0.5884613719526575,0.5096153069526685,0.5641509105019555,0.48974774021155193
Export Ale,Blonde Ale - American,Shipyard Brewing Co.,0.4962166064775089,0.6138936650428821,0.5495427654197873,0.5641849859762254,0.6090894690907735
Export Stout London 1890,Stout - Foreign / Export,The Kernel Brewery,0.749311322389937,0.804807578609464,0.7307692514792883,0.7853773422926296,0.7897058625605518
Extra Export Stout,Stout - Foreign / Export,Brouwerij De Dolle Brouwers,0.6869855331145418,0.8189757944300242,0.6772206017522613,0.7281870738254397,0.6850502997694399
Extra Pale Ale,Pale Ale - English,Summit Brewing Company,0.5841559025723524,0.7210976991106983,0.6298077207840214,0.6650026916983163,0.721073620806929
Extra Special Ale (ESA),Bitter - English Extra Special / Strong Bitter (ESB),Yards Brewing Co.,0.6125851446187169,0.74864517688139,0.6779041786227553,0.6866548820116893,0.7008336189019875
Extra Special Bitter (ESB),Bitter - English Extra Special / Strong Bitter (ESB),Propeller Brewery,0.6628369076763738,0.764915331228164,0.68151967834464,0.7132995255320396,0.7348637397518814
Extra Special Oak (ESO),Strong Ale - English,Element Brewing Company,0.646086606491834,0.7846152702958544,0.6595022569613649,0.7125416764182397,0.7031141132342695
Extra Special Red,Red Ale - Imperial,Odell Brewing Company,0.7063361205139262,0.8249998869230735,0.7150642142258297,0.7358490366678518,0.7217646796954993
Extra Stout,Stout - Foreign / Export,Jopen Bier BV Haarlem,0.6725699313972529,0.7846152702958544,0.6634615643491104,0.6698112958348148,0.6579830501631105
Extra Stout,Stout - Foreign / Export,Zero Gravity Craft Brewery / American Flatbread,0.6694215681078162,0.7721890852981257,0.751479288347747,0.7053699777637719,0.7411764462283714
Extra StoutSamuel Smith Old Brewery (Tadcaster),Stout - English,Samuel Smith Old Brewery (Tadcaster),0.72032025120438,0.8923074736094605,0.8076922455621347,0.7924528899964447,0.7719888726577764
Extra Strong Vintage Ale,Strong Ale - English,Coopers Brewery Limited,0.606060649469901,0.637590065772002,0.6182391447508351,0.6538177474579432,0.6426011663624627
Eye of the Hawk,Strong Ale - American,Mendocino Brewing Company,0.5797761564984951,0.6649433743059499,0.6245590673416102,0.6370954065732382,0.6432272605390363
Face Plant,Bock - Weizenbock,"Bayern Brewing, Inc.",0.5592285664761911,0.6230768037869785,0.5547338034820151,0.6342526139058575,0.6814479935480464
Fade To Black - Volume 1,Stout - Foreign / Export,Left Hand Brewing Company,0.7268244047576413,0.8008944707967529,0.7276386363354894,0.7716834922025277,0.7567260476918634
Faithfull Ale,Strong Ale - Belgian Pale,Dogfish Head Brewery,0.5098781366525469,0.6657691589467434,0.5855768780325479,0.5452828713421034,0.5599999585882314
Falkensteiner Weizen,Wheat Beer - Kristallweizen,Privatbrauerei Bischoff,0.4986226447798739,0.7240383453550259,0.5625000336538435,0.4551886381274443,0.5794117251211035
Fallen Apple,Cream Ale,Furthermore Beer,0.49615271667738653,0.584084648741066,0.5288461900887547,0.5126869066178796,0.5470587808996499
Fancy Lawnmower,Kölsch,Saint Arnold Brewing Company,0.533301054181702,0.6164983112768712,0.6327011436383736,0.6252881226632545,0.7218524208802279
Fantôme Saison,Farmhouse Ale - Saison,Brasserie Fantôme,0.806153475905953,0.8437835798087254,0.7920114390760431,0.8425845164214729,0.8350375138858837
Farmhouse Summer Ale,Blonde Ale - American,Flying Fish Brewing Company,0.5151514804240793,0.6026625416203859,0.5835799935707697,0.5856314026891625,0.6743373340552785
Faro,Lambic - Faro,Brasserie Cantillon,0.6776859859299189,0.7442306536686354,0.6915065237302673,0.7138365444404939,0.7196079030219202
Faro,Lambic - Faro,Brouwerij Timmermans-John Martin N.V.,0.5988981158238991,0.7523075769940792,0.6769231017751458,0.6830188440014222,0.6635293800968829
Faro Boon,Lambic - Faro,Brouwerij Boon,0.4986226447798739,0.5692305405917089,0.48397430892505316,0.5597483063960986,0.590196126136106
Fat Belly Amber,Mild Ale - English Dark,Montana Brewing Company,0.5543311124704007,0.6230768037869785,0.6709402560815187,0.6918237880621727,0.7124183023452519
Fat Cat Lager,Lager - Vienna,The Fat Cat Beer Company,0.3902664032764294,0.5816567255894378,0.4649903103853608,0.4954040373889839,0.5686273241061011
Fat Squirrel Ale,Brown Ale - English,New Glarus Brewing Company,0.6247898154501581,0.7015483138937944,0.6733294097438915,0.7109945442260035,0.7389109636622084
Fat Tire Amber Ale,Red Ale - American Amber / Red,New Belgium Brewing,0.5566497678622846,0.6988793753501346,0.6145579527263112,0.630977141960539,0.695592700761666
Fatali Four,Chile Beer,Upright Brewing Company,0.6776859859299189,0.6735575745710023,0.722355790588016,0.7853773422926296,0.7169117380622811
Fathom IPL,Lager - India Pale Lager (IPL),Ballast Point Brewing Company,0.7024792393962271,0.7784021777969901,0.7100592146108295,0.7307691494920112,0.7511313177535357
Fatty Boombalatty,Pale Ale - Belgian,Furthermore Beer,0.6704068462361603,0.7255157761697162,0.6793308323591667,0.7079306572023136,0.7032999485458775
Faxe Amber,Lager - European Dark,Royal Unibrew A/S,0.35537197185983777,0.5229229545514755,0.40230773828402006,0.42150939030259554,0.4461175949287148
Faxe Extra Strong,Lager - European Strong,Royal Unibrew A/S,0.1992654105492661,0.41597608972234124,0.29930974620694256,0.20754711000355547,0.2600301891793119
Faxe Premium,Lager - European Pale,Royal Unibrew A/S,0.3492325345198309,0.5515382015857908,0.45192319600590797,0.4207547110003555,0.4989916234345057
Faxe Royal Strong,Lager - European Strong,Royal Unibrew A/S,0.34343432028271953,0.5692305405917089,0.39423081582839875,0.37264146208614807,0.3745096587773797
Fear And Trembling (Cabernet/Bourbon Blend),Porter - Baltic,Hill Farmstead Brewery,0.7623342410650973,0.8286713331898872,0.7858390549354575,0.8259004774264511,0.7882352271280213
Fearless Youth,Lager - Munich Dunkel,Grimm Brothers Brewhouse,0.8089990072728366,0.9461537368047304,0.7307692514792883,0.8679245183339259,0.8705882231141857
Fentimans Full Bodied Shandy,Low Alcohol Beer,Fentimans Ltd.,0.23599631559269257,0.6230768037869785,0.4615385029585766,0.2955973430639504,0.3529411155709285
Fest Märzen Lager,Lager - Märzen / Oktoberfest,Narragansett Brewing Co.,0.5623769297656276,0.8041420401274473,0.6538462573964416,0.6415093691705183,0.69709103031445
Festbier,Lager - Märzen / Oktoberfest,Bayerische Staatsbrauerei Weihenstephan,0.5674597501421763,0.6325096810002979,0.6364402202738293,0.6314098212384771,0.7118934081782031
Festbier,Lager - Märzen / Oktoberfest,Victory Brewing Company,0.6091073047815643,0.7006049292493826,0.6663786795093323,0.678821221043111,0.7301671275451413
Festina Pêche,Sour - Berliner Weisse,Dogfish Head Brewery,0.5734138211114248,0.6263492500415153,0.6292498746730866,0.6431772183529976,0.6607410739521009
Festivale,Altbier,Beau's All Natural Brewing Company,0.6028048481757744,0.7479020999354491,0.6573427571274801,0.6397942369656027,0.658823450242207
Festive Ale,Winter Warmer,SweetWater Brewing Company,0.6373781115836792,0.7318955763660178,0.6851464857579626,0.7071128458198375,0.701107454221878
Fiddlehead IPA,IPA - New England,Fiddlehead Brewing Company,0.713498654159928,0.7846152702958544,0.7307692514792883,0.8018867775008889,0.8058823346712787
Figgy Pudding,Old Ale,Block 15 Brewery & Restaurant,0.7387781004101268,0.7751129315419363,0.8178732063174456,0.8057713815676515,0.7716262608589421
Final Absolution Trippel,Tripel,Dragonmead Microbrewery,0.6908802324098919,0.7269902992920092,0.708727060867149,0.7358490366678518,0.7101479021315673
Finchcocks Original,Mild Ale - English Pale,Westerham Brewery Company Ltd,0.6275482504079064,0.6876921903905289,0.6769231017751458,0.6566037476682074,0.6894117354740457
Finlandia Sahti,Farmhouse Ale - Sahti,Finlandia Sahti Ky,0.856749327079964,0.4615383372781027,0.4615385029585766,0.6037735550017778,0.6117646693425571
