Name,Style,Brewery,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
Copperhead Ale,Altbier,Fordham Brewing Company,0.029605263157894735,0.10526315789473684,0.029605263157894735,0.09539473684210527,0.17763157894736842,0.04276315789473684,0.003289473684210526,0.03618421052631579,0.10526315789473684,0.006578947368421052,0.3684210526315789
Cornstalker Dark Wheat,Wheat Beer - American Dark,Thunderhead Brewing Company,0.061016949152542375,0.2033898305084746,0.020338983050847456,0.10847457627118644,0.11186440677966102,0.020338983050847456,0.0,0.02711864406779661,0.023728813559322035,0.023728813559322035,0.4
Corona Extra,Lager - Adjunct,Grupo Modelo S.A. de C.V.,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.09285714285714286,0.07142857142857142,0.15714285714285714,0.02142857142857143,0.1357142857142857,0.12142857142857143,0.02857142857142857,0.15714285714285714
Corona Light,Lager - Light,Grupo Modelo S.A. de C.V.,0.08074534161490683,0.11180124223602485,0.037267080745341616,0.06832298136645963,0.031055900621118012,0.10559006211180125,0.018633540372670808,0.09316770186335403,0.19875776397515527,0.031055900621118012,0.2236024844720497
Corsendonk Christmas Ale,Strong Ale - Belgian Dark,Brouwerij Corsendonk,0.01932367149758454,0.11352657004830918,0.03864734299516908,0.05314009661835749,0.21497584541062803,0.06038647342995169,0.0,0.15942028985507245,0.06280193236714976,0.0966183574879227,0.18115942028985507
Corsendonk Pater / Abbey Brown Ale,Dubbel,Brouwerij Corsendonk,0.04893617021276596,0.0851063829787234,0.031914893617021274,0.06595744680851064,0.2276595744680851,0.09148936170212765,0.0,0.1425531914893617,0.04680851063829787,0.0425531914893617,0.2170212765957447
Cosmic Cream Ale,Cream Ale,Cameron's Brewing Co.,0.031161473087818695,0.17847025495750707,0.028328611898016998,0.07932011331444759,0.1643059490084986,0.0821529745042493,0.0056657223796034,0.0764872521246459,0.1048158640226629,0.039660056657223795,0.2096317280453258
Country Club Malt Liquor,Lager - Malt Liquor,Pabst Brewing Company,0.061016949152542375,0.13898305084745763,0.11864406779661017,0.061016949152542375,0.16271186440677965,0.0576271186440678,0.0,0.04406779661016949,0.06779661016949153,0.003389830508474576,0.2847457627118644
Country Pale Ale,Pale Ale - English,Wachusett Brewing Company,0.035211267605633804,0.11502347417840375,0.009389671361502348,0.1267605633802817,0.13380281690140844,0.09624413145539906,0.002347417840375587,0.11032863849765258,0.1807511737089202,0.002347417840375587,0.18779342723004694
Craft Lager,Lager - American,Upslope Brewing Company,0.1320754716981132,0.11320754716981132,0.0047169811320754715,0.10377358490566038,0.14622641509433962,0.05188679245283019,0.02830188679245283,0.05188679245283019,0.14150943396226415,0.0047169811320754715,0.22169811320754718
Crazy Jackass Ale,Rye Beer - Roggenbier,Sweetwater Tavern & Brewery,0.03125,0.078125,0.015625,0.09375,0.0625,0.046875,0.0,0.078125,0.125,0.0625,0.40625
Crazy Stallion,Lager - Malt Liquor,"City Brewing Company, LLC",0.05699481865284974,0.12953367875647667,0.09844559585492228,0.05699481865284974,0.22797927461139897,0.06217616580310881,0.0,0.07772020725388601,0.08808290155440414,0.010362694300518135,0.19170984455958548
Cream Ale,Cream Ale,Empire Brewing Company,0.06007067137809187,0.303886925795053,0.014134275618374558,0.10600706713780919,0.09540636042402827,0.04240282685512368,0.01060070671378092,0.04240282685512368,0.11307420494699646,0.007067137809187279,0.2049469964664311
Cream Ale,Cream Ale,Muskoka Brewery,0.06372549019607843,0.18382352941176472,0.014705882352941176,0.125,0.09313725490196079,0.07598039215686274,0.0024509803921568627,0.08333333333333333,0.1715686274509804,0.00980392156862745,0.17647058823529413
Cream Stout,Stout - Sweet / Milk,St. Peter's Brewery Co Ltd,0.009596928982725527,0.2591170825335892,0.01727447216890595,0.1362763915547025,0.19385796545105566,0.015355086372360844,0.0,0.03262955854126679,0.08445297504798464,0.023032629558541268,0.22840690978886757
Creamy Dark,Lager - European Dark,Jacob Leinenkugel Brewing Company,0.03313253012048193,0.20481927710843373,0.015060240963855422,0.12048192771084337,0.09337349397590361,0.03614457831325301,0.0,0.02108433734939759,0.12349397590361445,0.04216867469879518,0.3102409638554217
Creemore Springs Kellerbier,Lager - Kellerbier / Zwickelbier,Creemore Springs Brewery Limited,0.057692307692307696,0.10096153846153846,0.021634615384615384,0.11778846153846154,0.10817307692307693,0.11538461538461539,0.0,0.10576923076923077,0.1875,0.036057692307692304,0.14903846153846154
Creemore Springs Premium Lager,Lager - American Amber / Red,Creemore Springs Brewery Limited,0.0912280701754386,0.11578947368421053,0.014035087719298246,0.13333333333333333,0.13333333333333333,0.05263157894736842,0.0035087719298245615,0.03508771929824561,0.1824561403508772,0.017543859649122806,0.22105263157894736
Creemore Springs Traditional Pilsner,Pilsner - Bohemian / Czech,Creemore Springs Brewery Limited,0.082687338501292,0.10077519379844961,0.0103359173126615,0.16795865633074936,0.082687338501292,0.04909560723514212,0.012919896640826873,0.041343669250646,0.2558139534883721,0.012919896640826873,0.1834625322997416
Creemore Springs UrBock,Bock - Traditional,Creemore Springs Brewery Limited,0.022004889975550123,0.13202933985330073,0.02689486552567237,0.08312958435207823,0.2078239608801956,0.044009779951100246,0.0,0.07090464547677261,0.1100244498777506,0.022004889975550123,0.28117359413202936
Crest Super Premium Lager,Lager - European Strong,Crest Brewing Company,0.04219409282700422,0.0379746835443038,0.24472573839662448,0.11392405063291139,0.18565400843881857,0.05485232067510549,0.0,0.06329113924050633,0.09282700421940929,0.0,0.16455696202531644
Criminally Bad Elf Barleywine-Style Ale,Barleywine - English,Ridgeway Brewing,0.02276707530647986,0.11033274956217162,0.09106830122591944,0.0595446584938704,0.21891418563922943,0.07705779334500876,0.0,0.1436077057793345,0.09106830122591944,0.024518388791593695,0.16112084063047286
Crooked Coast Altbier,Altbier,Driftwood Brewery,0.04434589800443459,0.07982261640798226,0.015521064301552107,0.16851441241685144,0.10421286031042129,0.08647450110864745,0.004434589800443459,0.08869179600886919,0.22172949002217296,0.017738359201773836,0.16851441241685144
Crooked Tree IPA,IPA - American,Dark Horse Brewing Company,0.03619047619047619,0.07428571428571429,0.015238095238095238,0.14666666666666667,0.09142857142857143,0.1180952380952381,0.0,0.1523809523809524,0.22095238095238096,0.0038095238095238095,0.14095238095238094
Cruzcampo Gran Reserva,Lager - European Strong,Grupo Cruzcampo SA,0.012195121951219513,0.14634146341463414,0.1951219512195122,0.13414634146341464,0.0975609756097561,0.012195121951219513,0.0,0.012195121951219513,0.17073170731707318,0.0,0.21951219512195122
Crème Brûlée Java Stout,Stout - American,Kuhnhenn Brewing Company,0.00992063492063492,0.19642857142857142,0.025793650793650792,0.20833333333333334,0.15476190476190477,0.017857142857142856,0.003968253968253968,0.003968253968253968,0.04365079365079365,0.06944444444444445,0.26587301587301587
Cubano-Style Espresso Brown Ale,Brown Ale - English,Cigar City Brewing,0.03643724696356275,0.17611336032388664,0.012145748987854251,0.15384615384615385,0.1437246963562753,0.016194331983805668,0.0,0.004048582995951417,0.04251012145748988,0.038461538461538464,0.3765182186234818
Cucumber Saison,Fruit and Field Beer,Cigar City Brewing,0.18859649122807018,0.06140350877192982,0.03508771929824561,0.07456140350877193,0.09210526315789473,0.17982456140350878,0.013157894736842105,0.15789473684210525,0.09210526315789473,0.04824561403508772,0.05701754385964912
Curmudgeon,Old Ale,Founders Brewing Company,0.029556650246305417,0.0960591133004926,0.09852216748768473,0.12315270935960591,0.16748768472906403,0.05172413793103448,0.0,0.08374384236453201,0.07389162561576355,0.03694581280788178,0.23891625615763548
Curve Ball Blonde Ale,Kölsch,"Pyramid Breweries, Inc.",0.06354515050167224,0.0903010033444816,0.010033444816053512,0.10702341137123746,0.11036789297658862,0.08361204013377926,0.010033444816053512,0.11036789297658862,0.16722408026755853,0.006688963210702341,0.2408026755852843
Cutthroat,Porter - American,Odell Brewing Company,0.013774104683195593,0.2066115702479339,0.008264462809917356,0.1652892561983471,0.14325068870523416,0.008264462809917356,0.0,0.008264462809917356,0.09917355371900827,0.03856749311294766,0.3085399449035813
Cuvee De Tomme,Wild Ale,The Lost Abbey,0.057692307692307696,0.08653846153846154,0.07692307692307693,0.014423076923076924,0.18028846153846154,0.25,0.0,0.19951923076923078,0.009615384615384616,0.026442307692307692,0.0985576923076923
Cuvee Freddy,Sour - Flanders Oud Bruin,Picobrouwerij Alvinne / Den Bierzolder,0.07936507936507936,0.10158730158730159,0.01904761904761905,0.02857142857142857,0.14285714285714285,0.30158730158730157,0.0031746031746031746,0.19682539682539682,0.031746031746031744,0.015873015873015872,0.07936507936507936
Cuvée Des Jacobins Rouge,Sour - Flanders Red Ale,Brouwerij Bockor N.V.,0.08541666666666667,0.1,0.029166666666666667,0.010416666666666666,0.1625,0.33958333333333335,0.0,0.18541666666666667,0.008333333333333333,0.029166666666666667,0.05
Cuvée Des Trolls,Pale Ale - Belgian,Brasserie Dubuisson Frères sprl,0.06263498920086392,0.056155507559395246,0.038876889848812095,0.0755939524838013,0.1447084233261339,0.15766738660907129,0.0,0.18142548596112312,0.11879049676025918,0.06263498920086392,0.10151187904967603
Cypress Honey Lager,Lager - American Amber / Red,Granville Island Brewery,0.030985915492957747,0.09577464788732394,0.005633802816901409,0.05352112676056338,0.3183098591549296,0.022535211267605635,0.0,0.022535211267605635,0.07323943661971831,0.005633802816901409,0.37183098591549296
Czech Pilsner,Pilsner - Bohemian / Czech,Moat Mountain Smoke House & Brewing Co.,0.10071942446043165,0.10551558752997602,0.004796163069544364,0.16786570743405277,0.06235011990407674,0.05275779376498801,0.016786570743405275,0.03836930455635491,0.22541966426858512,0.03836930455635491,0.18705035971223022
Czech Style Pilsner,Pilsner - Bohemian / Czech,Gordon Biersch Brewery Restaurant,0.09669211195928754,0.07633587786259542,0.007633587786259542,0.19592875318066158,0.08396946564885496,0.04071246819338423,0.005089058524173028,0.027989821882951654,0.26463104325699743,0.027989821882951654,0.17302798982188294
D'Artagnan Dark British Ale,Mild Ale - English Dark,Market Street Brewing Co. and Restaurant,0.03164556962025317,0.24050632911392406,0.02531645569620253,0.10759493670886076,0.14556962025316456,0.012658227848101266,0.0,0.012658227848101266,0.0759493670886076,0.006329113924050633,0.34177215189873417
D.O.R.I.S. The Destroyer,Stout - Russian Imperial,Hoppin' Frog Brewery,0.0163265306122449,0.20612244897959184,0.07959183673469387,0.11836734693877551,0.16326530612244897,0.0326530612244898,0.0,0.0653061224489796,0.04693877551020408,0.04081632653061224,0.23061224489795917
DAB Dark Beer,Lager - European Dark,Dortmunder Actien Brauerei / DAB,0.05475504322766571,0.1585014409221902,0.023054755043227664,0.14121037463976946,0.138328530259366,0.01729106628242075,0.002881844380403458,0.025936599423631124,0.13256484149855907,0.011527377521613832,0.29394812680115273
DAB Export,Lager - European / Dortmunder Export,Dortmunder Actien Brauerei / DAB,0.10108303249097472,0.09025270758122744,0.02888086642599278,0.12274368231046931,0.10108303249097472,0.05415162454873646,0.0036101083032490976,0.021660649819494584,0.18050541516245489,0.032490974729241874,0.26353790613718414
DAB Original,Lager - European / Dortmunder Export,Dortmunder Actien Brauerei / DAB,0.11065573770491803,0.09836065573770492,0.040983606557377046,0.14344262295081966,0.07377049180327869,0.01639344262295082,0.00819672131147541,0.00819672131147541,0.21311475409836064,0.03278688524590164,0.2540983606557377
DBA (Double Barrel Ale),Pale Ale - English,Firestone Walker Brewing Co.,0.030508474576271188,0.09152542372881356,0.020338983050847456,0.10847457627118644,0.15593220338983052,0.07457627118644068,0.0,0.06440677966101695,0.14576271186440679,0.03728813559322034,0.2711864406779661
Daisy Cutter Pale Ale,Pale Ale - American,Half Acre Beer Company,0.054901960784313725,0.08235294117647059,0.013725490196078431,0.13725490196078433,0.06666666666666667,0.10588235294117647,0.00784313725490196,0.1607843137254902,0.24313725490196078,0.00784313725490196,0.11960784313725491
Dale's Pale Ale,Pale Ale - American,Oskar Blues Grill & Brew,0.03734439834024896,0.12033195020746888,0.02074688796680498,0.16182572614107885,0.07883817427385892,0.08713692946058091,0.004149377593360996,0.0912863070539419,0.24066390041493776,0.004149377593360996,0.15352697095435686
Damien,IPA - Black / Cascadian Dark Ale,Surly Brewing Company,0.033264033264033266,0.13097713097713098,0.02702702702702703,0.18711018711018712,0.13513513513513514,0.04365904365904366,0.0,0.07276507276507277,0.16216216216216217,0.033264033264033266,0.17463617463617465
Damnation,Strong Ale - Belgian Pale,Russian River Brewing Company,0.058524173027989825,0.09923664122137404,0.06615776081424936,0.07633587786259542,0.10687022900763359,0.11450381679389313,0.007633587786259542,0.1450381679389313,0.1297709923664122,0.10432569974554708,0.0916030534351145
Damnation Batch 23 (Oak Aged),Tripel,Russian River Brewing Company,0.0291005291005291,0.07936507936507936,0.11904761904761904,0.042328042328042326,0.1693121693121693,0.15873015873015872,0.0,0.1746031746031746,0.0582010582010582,0.09259259259259259,0.07671957671957672
Dampf Loc,California Common / Steam Beer,Local Option,0.05226480836236934,0.0975609756097561,0.04878048780487805,0.07665505226480836,0.13414634146341464,0.08710801393728224,0.010452961672473868,0.08013937282229965,0.12717770034843207,0.027874564459930314,0.2578397212543554
Dancing Man,Wheat Beer - Hefeweizen,New Glarus Brewing Company,0.031862745098039214,0.11274509803921569,0.049019607843137254,0.022058823529411766,0.0784313725490196,0.12254901960784313,0.004901960784313725,0.22549019607843138,0.0392156862745098,0.16911764705882354,0.14460784313725492
Dancing Trout Ale,Wheat Beer - Kristallweizen,"Bayern Brewing, Inc.",0.05084745762711865,0.1327683615819209,0.022598870056497175,0.06779661016949153,0.1384180790960452,0.0903954802259887,0.002824858757062147,0.1384180790960452,0.0847457627118644,0.0423728813559322,0.2288135593220339
Danilo Classic Kvas,Kvass,"Darl, Tov",0.050505050505050504,0.15151515151515152,0.04040404040404041,0.030303030303030304,0.2828282828282828,0.09090909090909091,0.0,0.06060606060606061,0.010101010101010102,0.020202020202020204,0.26262626262626265
Danilo Okroshka Kvas,Kvass,"Darl, Tov",0.02127659574468085,0.1702127659574468,0.0,0.02127659574468085,0.3404255319148936,0.0425531914893617,0.0,0.10638297872340426,0.06382978723404255,0.02127659574468085,0.2127659574468085
Danilo Pohmilny Kvas,Kvass,"Darl, Tov",0.056338028169014086,0.11267605633802817,0.04225352112676056,0.04225352112676056,0.2676056338028169,0.08450704225352113,0.0,0.056338028169014086,0.014084507042253521,0.056338028169014086,0.2676056338028169
Danish Red Lager,Lager - Vienna,Figueroa Mountain Brewing Co.,0.06168831168831169,0.1396103896103896,0.025974025974025976,0.08766233766233766,0.16558441558441558,0.048701298701298704,0.0,0.05519480519480519,0.12337662337662338,0.006493506493506494,0.2857142857142857
Danny's Irish Style Red Ale,Red Ale - Irish,Moylan's Brewery,0.034229828850855744,0.09535452322738386,0.03178484107579462,0.06356968215158924,0.2273838630806846,0.097799511002445,0.0,0.10513447432762836,0.07334963325183375,0.0024449877750611247,0.26894865525672373
Danzig Baltic Porter,Porter - Baltic,Devils Backbone Brewing Company,0.014893617021276596,0.2574468085106383,0.036170212765957444,0.11914893617021277,0.1851063829787234,0.02127659574468085,0.002127659574468085,0.04042553191489362,0.0425531914893617,0.02127659574468085,0.25957446808510637
Dark & Handsome,Old Ale,Box Steam Brewery,0.04276985743380855,0.1629327902240326,0.020366598778004074,0.15682281059063136,0.109979633401222,0.06720977596741344,0.0,0.08961303462321792,0.09572301425661914,0.034623217922606926,0.219959266802444
Dark 'n Curvy,Wheat Beer - Dunkelweizen,Piece Brewery & Pizzeria,0.03914590747330961,0.12099644128113879,0.046263345195729534,0.03202846975088968,0.12811387900355872,0.07829181494661921,0.0,0.13523131672597866,0.046263345195729534,0.14590747330960854,0.2277580071174377
Dark 266,Lager - European Dark,Cameron's Brewing Co.,0.026845637583892617,0.15883668903803133,0.020134228187919462,0.15436241610738255,0.14093959731543623,0.04697986577181208,0.0,0.03131991051454139,0.06040268456375839,0.008948545861297539,0.3512304250559284
Dark Abby,Dubbel,Devils Backbone Brewing Company,0.02926829268292683,0.07804878048780488,0.07560975609756097,0.03902439024390244,0.25121951219512195,0.08536585365853659,0.0,0.18536585365853658,0.046341463414634146,0.06829268292682927,0.14146341463414633
Dark Ale,Mild Ale - English Dark,Coopers Brewery Limited,0.028985507246376812,0.19082125603864733,0.012077294685990338,0.10869565217391304,0.1956521739130435,0.05314009661835749,0.0,0.057971014492753624,0.08454106280193237,0.012077294685990338,0.2560386473429952
Dark Ale,Mild Ale - English Dark,Fort Garry Brewing Company Ltd.,0.03426791277258567,0.14641744548286603,0.028037383177570093,0.12461059190031153,0.17757009345794392,0.03115264797507788,0.0,0.024922118380062305,0.09345794392523364,0.003115264797507788,0.3364485981308411
Dark Apparition,Stout - Russian Imperial,Jackie O's Pub & Brewery,0.021739130434782608,0.16996047430830039,0.06719367588932806,0.12845849802371542,0.17193675889328064,0.019762845849802372,0.0,0.04743083003952569,0.05138339920948617,0.029644268774703556,0.2924901185770751
Dark Arts,Stout - English,Magic Rock Brewing,0.027777777777777776,0.18703703703703703,0.012962962962962963,0.20925925925925926,0.10740740740740741,0.02962962962962963,0.001851851851851852,0.046296296296296294,0.10185185185185185,0.03333333333333333,0.24259259259259258
Dark Cloud,Lager - Munich Dunkel,Mother Earth Brewing,0.06542056074766354,0.13707165109034267,0.021806853582554516,0.09345794392523364,0.1806853582554517,0.024922118380062305,0.0,0.0529595015576324,0.09034267912772585,0.01557632398753894,0.3177570093457944
Dark Heathen Triple Bock,Bock - Doppelbock,Kuhnhenn Brewing Company,0.007731958762886598,0.12886597938144329,0.08891752577319588,0.041237113402061855,0.27835051546391754,0.055412371134020616,0.0,0.15979381443298968,0.01675257731958763,0.020618556701030927,0.20231958762886598
Dark Helmet,Lager - Schwarzbier,Westbrook Brewing Co.,0.02280130293159609,0.1986970684039088,0.006514657980456026,0.1498371335504886,0.11074918566775244,0.006514657980456026,0.0,0.006514657980456026,0.09771986970684039,0.04560260586319218,0.3550488599348534
Dark Helmet Imperial Schwarzbier,Lager - Schwarzbier,The Brew Kettle Taproom & Smokehouse / Production Works,0.029354207436399216,0.16829745596868884,0.0547945205479452,0.09393346379647749,0.18786692759295498,0.03718199608610567,0.0,0.043052837573385516,0.06653620352250489,0.04500978473581213,0.273972602739726
Dark Horse Lager,Lager - European Dark,Elevator Brewery & Draught Haus,0.042042042042042045,0.1981981981981982,0.021021021021021023,0.1111111111111111,0.1831831831831832,0.03003003003003003,0.003003003003003003,0.02702702702702703,0.08408408408408409,0.006006006006006006,0.29429429429429427
Dark Island,Scottish Ale,Orkney Brewery,0.04142011834319527,0.1834319526627219,0.014792899408284023,0.08579881656804733,0.1952662721893491,0.09171597633136094,0.0,0.10059171597633136,0.05325443786982249,0.020710059171597635,0.21301775147928995
Dark Island Reserve,Scottish Ale,Orkney Brewery,0.02782608695652174,0.1634782608695652,0.1426086956521739,0.06086956521739131,0.16695652173913045,0.05391304347826087,0.0017391304347826088,0.08695652173913043,0.02608695652173913,0.08695652173913043,0.1826086956521739
Dark Lord Imperial Stout,Stout - Russian Imperial,Three Floyds Brewing Co. & Brewpub,0.011160714285714286,0.18973214285714285,0.05357142857142857,0.10714285714285714,0.22767857142857142,0.03571428571428571,0.0,0.05803571428571429,0.011160714285714286,0.060267857142857144,0.24553571428571427
Dark O' The Moon,Pumpkin Beer,Elysian Brewing Company,0.027777777777777776,0.1858974358974359,0.021367521367521368,0.0811965811965812,0.13247863247863248,0.004273504273504274,0.0,0.14743589743589744,0.05128205128205128,0.1452991452991453,0.202991452991453
Dark Star,Stout - Oatmeal,Fremont Brewing Company,0.031007751937984496,0.20348837209302326,0.011627906976744186,0.1744186046511628,0.1511627906976744,0.011627906976744186,0.001937984496124031,0.01744186046511628,0.08527131782945736,0.02131782945736434,0.29069767441860467
Dark Starr Stout,Stout - Irish Dry,Starr Hill Brewery,0.047244094488188976,0.2020997375328084,0.04199475065616798,0.1784776902887139,0.11811023622047244,0.005249343832020997,0.0026246719160104987,0.015748031496062992,0.04461942257217848,0.015748031496062992,0.32808398950131235
Dark Truth,Stout - American Imperial,Boulevard Brewing Co.,0.017167381974248927,0.1888412017167382,0.045064377682403435,0.11587982832618025,0.1630901287553648,0.03862660944206009,0.0,0.08369098712446352,0.06866952789699571,0.03862660944206009,0.24034334763948498
Dark Wheat,Wheat Beer - American Dark,The Merchant Ale House Restaurant & Brewpub,0.0,0.0,0.0,0.20689655172413793,0.0,0.1724137931034483,0.0,0.1724137931034483,0.20689655172413793,0.0,0.2413793103448276
Darkness,Stout - Russian Imperial,Surly Brewing Company,0.016927083333333332,0.15885416666666666,0.0390625,0.13932291666666666,0.15364583333333334,0.040364583333333336,0.0,0.10416666666666667,0.09635416666666667,0.0390625,0.21223958333333334
Das Schwarze,Lager - Schwarzbier,Dinkelacker-Schwabenbraeu AG,0.045112781954887216,0.18045112781954886,0.005012531328320802,0.11278195488721804,0.17042606516290726,0.020050125313283207,0.0,0.02756892230576441,0.09022556390977443,0.012531328320802004,0.3358395989974937
Das Wunderkind!,Farmhouse Ale - Saison,Jester King Craft Brewery,0.0763765541740675,0.07282415630550622,0.03197158081705151,0.06571936056838366,0.06571936056838366,0.2877442273534636,0.0053285968028419185,0.1847246891651865,0.10301953818827708,0.03374777975133215,0.07282415630550622
Daymark,Rye Beer,Rising Tide Brewing Company,0.07259528130671507,0.05807622504537205,0.012704174228675136,0.11796733212341198,0.039927404718693285,0.11252268602540835,0.007259528130671506,0.1306715063520871,0.21234119782214156,0.04900181488203267,0.1869328493647913
De Cam Faro,Lambic - Faro,De Cam Geuzestekerij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De Koninck APA (Antwaarpse Pale Ale),Pale Ale - Belgian,Brouwerij De Koninck NV,0.04,0.08941176470588236,0.03764705882352941,0.07764705882352942,0.1952941176470588,0.10823529411764705,0.002352941176470588,0.12470588235294118,0.12,0.03058823529411765,0.17411764705882352
De Koninck Blond,Blonde Ale - Belgian,Brouwerij De Koninck NV,0.05660377358490566,0.11320754716981132,0.05390835579514825,0.0646900269541779,0.1725067385444744,0.14555256064690028,0.0,0.1347708894878706,0.1105121293800539,0.0431266846361186,0.10512129380053908
De Troch Jonge Lambik,Lambic - Traditional,Brouwerij De Troch,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
De Troch Oude Gueuze,Lambic - Gueuze,Brouwerij De Troch,0.10261569416498995,0.04627766599597585,0.01006036217303823,0.028169014084507043,0.09859154929577464,0.4024144869215292,0.014084507042253521,0.193158953722334,0.01609657947686117,0.028169014084507043,0.060362173038229376
Dead Elephant,IPA - English,Railway City Brewing Company,0.04526748971193416,0.06995884773662552,0.024691358024691357,0.12962962962962962,0.12757201646090535,0.11728395061728394,0.0,0.15432098765432098,0.18518518518518517,0.01646090534979424,0.12962962962962962
Dead Guy Ale,Bock - Maibock,Rogue Ales,0.021367521367521368,0.10042735042735043,0.021367521367521368,0.1047008547008547,0.21153846153846154,0.05128205128205128,0.0,0.08974358974358974,0.11752136752136752,0.0405982905982906,0.24145299145299146
Dead Horse Amber Ale,Mild Ale - English Pale,Moab Brewery,0.042483660130718956,0.11437908496732026,0.026143790849673203,0.11437908496732026,0.13071895424836602,0.0784313725490196,0.0032679738562091504,0.09803921568627451,0.13071895424836602,0.00980392156862745,0.25163398692810457
Dead Horse IPA,IPA - English,McNeill's Brewery,0.025341130604288498,0.1111111111111111,0.050682261208576995,0.15009746588693956,0.08576998050682261,0.08576998050682261,0.003898635477582846,0.09746588693957114,0.20857699805068225,0.01364522417153996,0.16764132553606237
Dead Reckoning Porter,Porter - American,Tröegs Brewing Company,0.03531598513011153,0.17657992565055763,0.022304832713754646,0.22490706319702602,0.08550185873605948,0.031598513011152414,0.0,0.02973977695167286,0.1895910780669145,0.00929368029739777,0.19516728624535315
Death & Taxes,Lager - European Dark,Moonlight Brewing Company,0.08139534883720931,0.19767441860465115,0.013953488372093023,0.1744186046511628,0.09302325581395349,0.011627906976744186,0.002325581395348837,0.02558139534883721,0.09767441860465116,0.027906976744186046,0.2744186046511628
Deep Purple Rauchbier,Lager - Rauchbier,Marshall Wharf Brewing Company / Three Tides Restaurant,0.01834862385321101,0.10091743119266056,0.03669724770642202,0.027522935779816515,0.14678899082568808,0.05504587155963303,0.0,0.05504587155963303,0.045871559633027525,0.3486238532110092,0.1651376146788991
Deep Water Dopplebock,Bock - Doppelbock,Thomas Creek Brewery,0.024657534246575342,0.15616438356164383,0.04657534246575343,0.0958904109589041,0.18904109589041096,0.030136986301369864,0.0,0.0547945205479452,0.06301369863013699,0.021917808219178082,0.3178082191780822
Deesko!,Sour - Berliner Weisse,Three Floyds Brewing Co. & Brewpub,0.07584830339321358,0.05788423153692615,0.021956087824351298,0.021956087824351298,0.09780439121756487,0.3592814371257485,0.017964071856287425,0.2055888223552894,0.029940119760479042,0.013972055888223553,0.09780439121756487
Defenestration,Brett Beer,Russian River Brewing Company,0.08740359897172237,0.08483290488431877,0.030848329048843187,0.11311053984575835,0.09768637532133675,0.11311053984575835,0.005141388174807198,0.13110539845758354,0.1953727506426735,0.08226221079691516,0.05912596401028278
Delirium Nocturnum,Strong Ale - Belgian Dark,Brouwerij Huyghe,0.017817371937639197,0.09799554565701558,0.066815144766147,0.0645879732739421,0.22494432071269488,0.10244988864142539,0.0022271714922048997,0.17371937639198218,0.060133630289532294,0.0334075723830735,0.155902004454343
Delirium Noël (Christmas),Strong Ale - Belgian Dark,Brouwerij Huyghe,0.030985915492957747,0.11267605633802817,0.07887323943661972,0.036619718309859155,0.2084507042253521,0.10140845070422536,0.0,0.15492957746478872,0.028169014084507043,0.12394366197183099,0.12394366197183099
Delirium Red,Fruit and Field Beer,Brouwerij Huyghe,0.020253164556962026,0.06835443037974684,0.043037974683544304,0.017721518987341773,0.27341772151898736,0.1291139240506329,0.002531645569620253,0.2911392405063291,0.07088607594936709,0.012658227848101266,0.07088607594936709
Delirium Tremens,Strong Ale - Belgian Pale,Brouwerij Huyghe,0.06269592476489028,0.06583072100313479,0.10344827586206896,0.050156739811912224,0.13793103448275862,0.13479623824451412,0.0,0.1755485893416928,0.0877742946708464,0.10658307210031348,0.07523510971786834
Deliverance,Strong Ale - American,The Lost Abbey,0.011589403973509934,0.15397350993377484,0.1605960264900662,0.057947019867549666,0.1986754966887417,0.041390728476821195,0.0,0.08940397350993377,0.028145695364238412,0.04304635761589404,0.2152317880794702
Denver Pale Ale,Pale Ale - English,Great Divide Brewing Company,0.039627039627039624,0.07226107226107226,0.004662004662004662,0.1445221445221445,0.08624708624708624,0.13053613053613053,0.004662004662004662,0.14219114219114218,0.21212121212121213,0.009324009324009324,0.15384615384615385
Der Weisse Bock,Bock - Weizenbock,Mahrs-Bräu,0.04592901878914405,0.1440501043841336,0.05219206680584551,0.04175365344467641,0.18162839248434237,0.060542797494780795,0.0,0.12943632567849686,0.05219206680584551,0.060542797494780795,0.23173277661795408
Derailed Black Cherry Cream Ale,Cream Ale,Erie Brewing Co.,0.04524886877828054,0.1244343891402715,0.020361990950226245,0.011312217194570135,0.16063348416289594,0.19909502262443438,0.006787330316742082,0.2330316742081448,0.05656108597285068,0.011312217194570135,0.13122171945701358
Dernière Volonté,IPA - Belgian,Brasserie Dieu Du Ciel,0.03807615230460922,0.07014028056112225,0.04408817635270541,0.12224448897795591,0.11022044088176353,0.16032064128256512,0.0,0.17034068136272545,0.1523046092184369,0.06813627254509018,0.06412825651302605
DeuS (Brut Des Flandres),Bière de Champagne / Bière Brut,Brouwerij Bosteels,0.04918032786885246,0.08196721311475409,0.07868852459016394,0.022950819672131147,0.17704918032786884,0.12786885245901639,0.0,0.1737704918032787,0.11475409836065574,0.11147540983606558,0.06229508196721312
