Name,Style,Brewery,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,ABV,Min IBU,Max IBU,number_of_reviews
Christmas Bock,Bock - Traditional,Mahrs-Bräu,0.0555555555555555,0.1068376068376068,0.0405982905982906,0.0876068376068376,0.1837606837606837,0.0512820512820512,0.0021367521367521,0.0491452991452991,0.1111111111111111,0.0833333333333333,0.2286324786324786,0.6109125497617025,0.6856076980186983,0.6456576041801843,0.6480827658930388,0.6685389099801327,0.0,0.0,-0.25,0.2375478927203065
Christoffel Bokbier,Bock - Traditional,Bierbrouwerij Sint Christoffel B.V,0.0181818181818181,0.125,0.0522727272727272,0.0568181818181818,0.2590909090909091,0.0659090909090909,0.0,0.1227272727272727,0.0704545454545454,0.0136363636363636,0.2159090909090909,0.5873016873496764,0.5923076028402339,0.5897434930966543,0.6100629894387162,0.6179272581578596,0.6923076923076923,0.0,-0.25,-0.1954022988505747
Christoffel Nobel,Lager - European Strong,Bierbrouwerij Sint Christoffel B.V,0.0601941747572815,0.0834951456310679,0.0893203883495145,0.1689320388349514,0.0893203883495145,0.087378640776699,0.0,0.087378640776699,0.2427184466019417,0.0135922330097087,0.0776699029126213,0.6627263181568797,0.7416747920515321,0.6506817191783294,0.6539286908625426,0.6592701796960168,1.0384615384615383,-0.5,0.25,-0.053639846743295
Chunga's Old Bruin,Sour - Flanders Oud Bruin,Jackie O's Pub & Brewery,0.0847723704866562,0.1114599686028257,0.0455259026687598,0.0094191522762951,0.1585557299843014,0.260596546310832,0.0,0.1397174254317111,0.0313971742543171,0.0235478806907378,0.1350078492935635,0.7421487887439351,0.7280768070177479,0.703846176627217,0.7754716811676741,0.7605882127612436,0.9615384615384616,0.0,-0.5,-0.2796934865900383
Chupacabras Pale Ale,Pale Ale - English,Cucapá Brewing Company,0.0222222222222222,0.0929292929292929,0.0161616161616161,0.1232323232323232,0.1272727272727272,0.105050505050505,0.0,0.1131313131313131,0.1818181818181818,0.0161616161616161,0.202020202020202,0.5573319275667299,0.7064942986613629,0.6193254908211161,0.6102690271901152,0.6213113761234235,-0.076923076923077,0.0,0.25,0.1111111111111111
Cinco Estrellas,Lager - European Pale,Mahou S.A.,0.0903614457831325,0.1265060240963855,0.0240963855421686,0.1867469879518072,0.036144578313253,0.0481927710843373,0.0,0.0481927710843373,0.2409638554216867,0.0,0.1987951807228915,0.3584862414891194,0.4755850761718484,0.4381270047594611,0.4142740312659645,0.4767263272213013,-0.1923076923076923,-0.2,-0.5,-0.2681992337164751
Circus Boy The Hefeweizen!,Wheat Beer - American Pale,Magic Hat Brewing Company,0.0397022332506203,0.0595533498759305,0.0198511166253101,0.0694789081885856,0.0545905707196029,0.1811414392059553,0.0074441687344913,0.1910669975186104,0.1141439205955335,0.0843672456575682,0.1786600496277915,0.5203933090475692,0.6321604348357055,0.5869475317732669,0.5937374033009362,0.6394958013643108,-0.576923076923077,-1.0,0.0,2.164750957854406
Citra Bitter Monk,IPA - Belgian,Anchorage Brewing Company,0.0653266331658291,0.0603015075376884,0.0217755443886097,0.0954773869346733,0.0938023450586264,0.2311557788944723,0.0033500837520938,0.2227805695142378,0.1239530988274706,0.0435510887772194,0.0385259631490787,0.7971670746923334,0.8846835041441077,0.7736555558726494,0.8211721751828056,0.8224881950577125,1.153846153846154,3.0,2.25,0.0766283524904214
Citra Blonde Summer Brew,Blonde Ale - American,Widmer Brothers Brewing Company,0.1010526315789473,0.0884210526315789,0.0273684210526315,0.1494736842105263,0.0463157894736842,0.1684210526315789,0.0042105263157894,0.2042105263157894,0.1157894736842105,0.0,0.0947368421052631,0.6517905617861641,0.5833134641019528,0.6313609129722375,0.6484760866774404,0.6615385093212716,-0.653846153846154,-0.5,-0.5,-0.10727969348659
Clara Grisette,Farmhouse Ale - Saison,Hill Farmstead Brewery,0.1089588377723971,0.0774818401937046,0.0024213075060532,0.0460048426150121,0.0629539951573849,0.2639225181598063,0.0,0.1743341404358353,0.0920096852300242,0.0581113801452784,0.1138014527845036,0.6776859859299189,0.8552883493934875,0.722355790588016,0.7358490366678518,0.7371323282006896,-0.7692307692307694,0.0,0.15,-0.2337164750957854
Clausthaler Golden Amber,Low Alcohol Beer,Binding-Brauerei AG,0.0582010582010582,0.1005291005291005,0.0767195767195767,0.1058201058201058,0.1719576719576719,0.0423280423280423,0.0,0.0343915343915343,0.1851851851851851,0.0105820105820105,0.2142857142857142,0.4781581401478633,0.6999998061538402,0.5320513821498938,0.5534591361101235,0.5840335373208034,-2.1923076923076925,-1.0,-0.75,-0.1954022988505747
Claymore,Scotch Ale / Wee Heavy,Great Divide Brewing Company,0.0140845070422535,0.1287726358148893,0.056338028169014,0.0985915492957746,0.1770623742454728,0.0342052313883299,0.0,0.0543259557344064,0.0945674044265593,0.090543259557344,0.2515090543259557,0.6601853377206239,0.7307690071005848,0.7024520998113768,0.7243085452308335,0.7160480438633452,0.653846153846154,0.5,0.0,0.8275862068965517
Clear Creek Ice,Lager - Malt Liquor,Minhas Craft Brewery,0.0392156862745098,0.130718954248366,0.1830065359477124,0.0130718954248366,0.3006535947712418,0.065359477124183,0.0,0.0457516339869281,0.0196078431372549,0.0,0.2026143790849673,0.1906336980017963,0.3484614107218895,0.3605769722633098,0.3198112694197184,0.411176415169545,0.076923076923077,-1.0,-0.25,-0.2796934865900383
Clear Sakura Beer,Happoshu,Asahi Breweries Ltd,0.0476190476190476,0.1547619047619047,0.0357142857142857,0.0714285714285714,0.1428571428571428,0.0595238095238095,0.0,0.0595238095238095,0.119047619047619,0.0,0.3095238095238095,0.3553719718598377,0.2192306375147888,0.5961538772189325,0.6037735550017778,0.6764705577854642,-0.3846153846153847,-2.0,-1.75,-0.3486590038314176
Clearwater Kölsch,Kölsch,Captain Lawrence Brewing Co.,0.0876712328767123,0.0931506849315068,0.0136986301369863,0.1232876712328767,0.1013698630136986,0.1095890410958904,0.010958904109589,0.1123287671232876,0.1753424657534246,0.0246575342465753,0.147945205479452,0.6680775902944804,0.7806753470977028,0.7668854794703477,0.7326277156700163,0.8295551133698931,-0.4615384615384617,-0.2,-0.5,-0.1992337164750957
Clementine,Wheat Beer - Witbier,Clown Shoes,0.0592105263157894,0.0427631578947368,0.0131578947368421,0.0559210526315789,0.0888157894736842,0.2401315789473684,0.0,0.2532894736842105,0.0921052631578947,0.0756578947368421,0.0789473684210526,0.6848485195759206,0.7377170996220646,0.6942927927467082,0.7085817893269275,0.7319923512463391,-0.3846153846153847,-1.0,-0.75,0.2375478927203065
Cobblestone Stout,Stout - Irish Dry,Mill Street Brew Pub,0.046875,0.265625,0.01875,0.134375,0.125,0.021875,0.0,0.015625,0.065625,0.0625,0.24375,0.6710540527764131,0.8803416732412821,0.7207977522463267,0.7064989589810535,0.7363832928360747,-0.6923076923076923,1.0,0.25,-0.2528735632183908
Cockeyed Cooper,Barleywine - American,Uinta Brewing Company,0.0267260579064587,0.1380846325167037,0.1469933184855233,0.0846325167037861,0.1158129175946547,0.0445434298440979,0.0,0.0712694877505567,0.0935412026726058,0.0489977728285077,0.2293986636971046,0.6972634823952086,0.8126153788497039,0.6885896778007938,0.7041509210679939,0.6928626299164828,1.9615384615384617,4.0,3.25,0.2183908045977011
Coco Loco,Porter - American,NoDa Brewing Company,0.0172744721689059,0.2130518234165067,0.0249520153550863,0.1055662188099808,0.1439539347408829,0.0095969289827255,0.0019193857965451,0.1343570057581574,0.0518234165067178,0.0134357005758157,0.2840690978886756,0.713498654159928,0.8384615334911241,0.7756411326429897,0.845912026106568,0.7843137914648275,0.076923076923077,0.0,0.25,-0.3333333333333333
Cocoa Loco,Stout - American,Arcadia Brewing Company,0.0078988941548183,0.2432859399684044,0.0426540284360189,0.1121642969984202,0.1753554502369668,0.0363349131121642,0.0,0.0521327014218009,0.0410742496050552,0.0221169036334913,0.2669826224328594,0.606205619150896,0.7316409917427997,0.6026937613312491,0.6160721597035592,0.6096689750276683,0.3846153846153847,1.5,1.25,0.5900383141762452
Coconut Hiwa Porter,Porter - American,Maui Brewing Co.,0.0387596899224806,0.2015503875968992,0.0116279069767441,0.1511627906976744,0.127906976744186,0.0,0.0,0.1589147286821705,0.0310077519379844,0.0348837209302325,0.2441860465116279,0.7075746658319928,0.7742913469012722,0.6948379850124626,0.749255226358885,0.7572312712688256,0.0,0.0,0.25,0.6628352490421456
Coffee Bender,Brown Ale - American,Surly Brewing Company,0.0436817472698908,0.1357254290171607,0.0140405616224648,0.2168486739469578,0.1029641185647426,0.0249609984399376,0.0,0.0156006240249609,0.0998439937597504,0.0234009360374415,0.3229329173166926,0.7706161354692964,0.8150164866158918,0.7269047133150219,0.7838764365189763,0.790712168537616,-0.1923076923076923,0.5,0.5,2.045977011494253
Coffee Oatmeal Stout,Stout - Oatmeal,Good People Brewing Company,0.03,0.166,0.008,0.258,0.086,0.022,0.0,0.02,0.1,0.008,0.302,0.7869604642467809,0.8384615334911241,0.7618344413973506,0.8137397595275291,0.8108597704338609,0.0,0.0,0.25,-0.2068965517241379
Coffee Porter,Porter - American,Real Ale Brewing Company,0.0230326295585412,0.1343570057581574,0.0383877159309021,0.2380038387715931,0.1074856046065259,0.0095969289827255,0.0019193857965451,0.0172744721689059,0.0633397312859884,0.0307101727447216,0.3358925143953934,0.6763308345640955,0.7383367611795926,0.6711017945306312,0.7437022448077166,0.7551668946039429,0.2307692307692306,0.0,0.25,0.3524904214559387
Coffee Porter,Porter - English,Meantime Brewing Company Limited,0.0342052313883299,0.1509054325955734,0.0120724346076458,0.2293762575452716,0.0885311871227364,0.0201207243460764,0.0060362173038229,0.0140845070422535,0.0663983903420523,0.028169014084507,0.3501006036217304,0.6962925293341566,0.7327242686992081,0.6066824148705834,0.675714013261435,0.6688792629533424,0.0,0.0,-0.25,1.0153256704980842
Coffee Stout,Stout - American,New Glarus Brewing Company,0.0337837837837837,0.1869369369369369,0.0247747747747747,0.2139639639639639,0.1058558558558558,0.0315315315315315,0.0,0.0225225225225225,0.0518018018018018,0.0157657657657657,0.3130630630630631,0.6642969185347749,0.7571194848344456,0.6460719503021577,0.7045363173234958,0.7281959273596166,-0.0961538461538461,1.5,1.25,0.9042145593869731
Coffeehouse Porter,Porter - American,Berkshire Brewing Company Inc.,0.0286298568507157,0.1799591002044989,0.0306748466257668,0.2433537832310838,0.0981595092024539,0.0061349693251533,0.0020449897750511,0.0061349693251533,0.0531697341513292,0.0122699386503067,0.3394683026584867,0.7254933195048683,0.8066433017428709,0.7050054842303473,0.7541753022019098,0.760062024476426,0.076923076923077,0.0,0.25,1.2452107279693487
Cold Front,Brown Ale - Belgian Dark,Ithaca Beer Company,0.0385542168674698,0.1060240963855421,0.0602409638554216,0.0578313253012048,0.1975903614457831,0.1036144578313253,0.0,0.1325301204819277,0.0674698795180722,0.0746987951807229,0.1614457831325301,0.6488049312611646,0.7572580848387103,0.6352356819049474,0.6495738980810488,0.6566413088603584,0.4615384615384617,-0.5,-0.5,0.1187739463601532
Cold Hop British-Style Ale,IPA - English,Boulder Beer / Wilderness Pub,0.0336605890603085,0.0841514726507713,0.0210378681626928,0.1374474053295932,0.126227208976157,0.1093969144460028,0.0084151472650771,0.1374474053295932,0.1935483870967742,0.0112201963534361,0.1374474053295932,0.6530356966351849,0.7206292375578227,0.6748252557826726,0.6963978261432322,0.7247898093919822,0.3076923076923076,1.5,1.25,0.8237547892720306
Colette,Farmhouse Ale - Saison,Great Divide Brewing Company,0.0542168674698795,0.1024096385542168,0.0451807228915662,0.0451807228915662,0.0963855421686747,0.1867469879518072,0.0,0.1536144578313253,0.0873493975903614,0.1325301204819277,0.0963855421686747,0.6528721043667103,0.7229040222432006,0.6722847944396311,0.6804465419204937,0.7072483018586637,0.1923076923076923,0.0,0.15,0.6666666666666666
Collaboration Not Litigation Ale,Strong Ale - Belgian Dark,Avery Brewing Company,0.0260416666666666,0.1276041666666666,0.0625,0.0286458333333333,0.2630208333333333,0.0546875,0.0,0.1328125,0.0442708333333333,0.1015625,0.1588541666666666,0.6919437254056502,0.7719555006755539,0.7111466376041047,0.723014205510506,0.7109533610309047,1.0461538461538464,0.5,0.75,2.0881226053639845
Colonel Blides Cask Ale,Bitter - English,Cricket Hill Brewing Co.,0.0326340326340326,0.1305361305361305,0.0116550116550116,0.1421911421911421,0.1002331002331002,0.0885780885780885,0.0069930069930069,0.0955710955710955,0.1818181818181818,0.0186480186480186,0.1911421911421911,0.5832708999150524,0.7295451916783136,0.6665211025752997,0.6608061253438584,0.6970586773702283,-0.1923076923076923,0.0,0.0,-0.1877394636015325
Colorado Native Amber Lager,Lager - American Amber / Red,AC Golden Brewing Company,0.067829457364341,0.0775193798449612,0.0329457364341085,0.1375968992248062,0.125968992248062,0.0600775193798449,0.001937984496124,0.0484496124031007,0.1705426356589147,0.0155038759689922,0.2616279069767442,0.570247981239892,0.7038460370414166,0.6315789898785391,0.652433068108156,0.696903900885073,-0.1923076923076923,-0.2,-0.25,-0.210727969348659
Colossus,Strong Ale - American,DuClaw Brewing Company,0.0171073094867807,0.0917573872472783,0.1648522550544323,0.0357698289269051,0.2348367029548989,0.0948678071539657,0.0015552099533437,0.1399688958009331,0.0248833592534992,0.0870917573872472,0.1073094867807153,0.673094515361486,0.7349111764588054,0.7169625602336491,0.7460088110195329,0.6781296167651403,5.384615384615385,2.0,3.25,-0.2068965517241379
Colt 45 Double Malt Liquor,Lager - Malt Liquor,Pabst Brewing Company,0.0867052023121387,0.1618497109826589,0.1040462427745664,0.0404624277456647,0.1213872832369942,0.0404624277456647,0.0057803468208092,0.0346820809248554,0.0404624277456647,0.0,0.3641618497109826,0.331496955206947,0.4435894751873683,0.4316240052596918,0.4350104101894649,0.4823528924567428,-0.1499999999999999,-1.0,-0.25,-0.2873563218390804
Colt 45 High Gravity Lager,Lager - Malt Liquor,Pabst Brewing Company,0.0780669144981412,0.070631970260223,0.2007434944237918,0.0594795539033457,0.1895910780669145,0.0557620817843866,0.0074349442379182,0.037174721189591,0.0557620817843866,0.0148698884758364,0.2304832713754646,0.3707201354578363,0.5365383857396426,0.4134616989644847,0.4245283716625186,0.4222688162135355,0.9615384615384616,-1.0,-0.25,-0.2490421455938697
Colt 45 Malt Liquor,Lager - Malt Liquor,Pabst Brewing Company,0.08130081300813,0.0853658536585365,0.073170731707317,0.08130081300813,0.1138211382113821,0.0609756097560975,0.024390243902439,0.024390243902439,0.1544715447154471,0.0040650406504065,0.2967479674796748,0.1894109102577509,0.3249530407677858,0.347170088679224,0.3288848550101778,0.3960784608073844,-0.1499999999999999,-1.0,-0.25,0.5862068965517241
Colón Rubia,Mild Ale - English Pale,Palos De Moguer - 82,0.0310077519379844,0.0542635658914728,0.0310077519379844,0.1705426356589147,0.1317829457364341,0.0697674418604651,0.0,0.0465116279069767,0.2170542635658914,0.0,0.2480620155038759,0.5224976614327645,0.5153846004733722,0.5512819960552311,0.6477988036074569,0.654902014579013,-0.3846153846153847,-0.5,-0.5,-0.3448275862068966
Commander,Barleywine - English,Lift Bridge Brewery,0.0087912087912087,0.112087912087912,0.156043956043956,0.0219780219780219,0.210989010989011,0.0373626373626373,0.0,0.0747252747252747,0.0241758241758241,0.145054945054945,0.2087912087912088,0.7032665450945956,0.7269230992899416,0.7500001346153742,0.745282924172296,0.7504200706277713,2.5000000000000004,2.0,1.25,-0.3026819923371647
Commercial Suicide,Mild Ale - English Dark,Jester King Craft Brewery,0.0734463276836158,0.1299435028248587,0.03954802259887,0.0621468926553672,0.1073446327683615,0.2062146892655367,0.0056497175141242,0.0790960451977401,0.0621468926553672,0.0254237288135593,0.2090395480225988,0.6597796518149144,0.6351921887751442,0.5894231085059147,0.6665094087931629,0.7152940908512084,-1.1923076923076923,0.0,-0.25,-0.2030651340996168
Commodore Perry,IPA - English,Great Lakes Brewing Company,0.0301369863013698,0.0794520547945205,0.0301369863013698,0.1397260273972602,0.1287671232876712,0.1095890410958904,0.0027397260273972,0.1232876712328767,0.2246575342465753,0.0164383561643835,0.1150684931506849,0.6598830788007626,0.7650064389232751,0.7124833682705101,0.7293599041026342,0.7335090572714407,0.653846153846154,1.5,1.25,2.2950191570881224
Community Dark Mild Ale,Mild Ale - English Dark,New Albanian Brewing Company - Pizzeria and Public House,0.0119760479041916,0.2035928143712574,0.0119760479041916,0.1257485029940119,0.1377245508982036,0.0119760479041916,0.0,0.0239520958083832,0.0838323353293413,0.0179640718562874,0.3712574850299401,0.6705234522839172,0.7038460370414166,0.7442307889053239,0.8018867775008889,0.8317646900484412,-0.8846153846153847,0.0,-0.25,-0.318007662835249
Confluence Ale,Strong Ale - Belgian Pale,Allagash Brewing Company,0.0502183406113537,0.0829694323144104,0.0349344978165938,0.0873362445414847,0.0982532751091703,0.2183406113537118,0.0043668122270742,0.1593886462882096,0.1266375545851528,0.037117903930131,0.1004366812227074,0.7440273780686084,0.8216896406673733,0.7131147143757912,0.734405715804205,0.7468338114667117,0.576923076923077,0.0,0.25,0.3448275862068966
Consecration,Wild Ale,Russian River Brewing Company,0.0831099195710455,0.0750670241286863,0.03485254691689,0.0268096514745308,0.1367292225201072,0.292225201072386,0.0,0.260053619302949,0.0241286863270777,0.0241286863270777,0.0428954423592493,0.81839080789082,0.8140902250489299,0.8071683225255137,0.8610391593237101,0.8179955358113447,1.5384615384615388,-1.5,-0.25,2.877394636015325
Contemplation Ale,Farmhouse Ale - Bière de Garde,Brewery Vivant,0.0462962962962962,0.0574074074074074,0.0277777777777777,0.05,0.224074074074074,0.1037037037037037,0.0,0.1074074074074074,0.1351851851851851,0.0629629629629629,0.1851851851851851,0.713498654159928,0.7038460370414166,0.7307692514792883,0.7358490366678518,0.7411764462283714,0.1923076923076923,0.0,-0.25,-0.3486590038314176
Contorter,Porter - English,Ale Asylum,0.0286396181384248,0.279236276849642,0.0143198090692124,0.1551312649164677,0.1455847255369928,0.0047732696897374,0.0,0.0023866348448687,0.0596658711217183,0.0119331742243436,0.2983293556085918,0.6509892175218492,0.7082515141000465,0.6279721055406073,0.6830188440014222,0.6964706302560593,-0.4615384615384617,0.0,-0.25,-0.1455938697318007
Convict Hill Oatmeal Stout,Stout - Oatmeal,Independence Brewing Co.,0.0135135135135135,0.2398648648648648,0.0337837837837837,0.1418918918918918,0.1216216216216216,0.0135135135135135,0.0,0.027027027027027,0.081081081081081,0.0135135135135135,0.3141891891891892,0.6769551209966809,0.7730769007100584,0.7019230613905336,0.7142856010781586,0.7160863497493035,0.7692307692307694,0.0,0.25,0.0191570881226053
Conway's Irish Ale,Red Ale - Irish,Great Lakes Brewing Company,0.0238907849829351,0.1092150170648464,0.0170648464163822,0.0921501706484641,0.1979522184300341,0.0273037542662116,0.0034129692832764,0.0614334470989761,0.1501706484641638,0.0136518771331058,0.3037542662116041,0.6273958316919195,0.7412231304991732,0.6996216769521786,0.7105579026836153,0.7511577177560205,0.1153846153846153,0.0,-0.25,1.0842911877394636
Coolship Cerise,Lambic - Fruit,Allagash Brewing Company,0.0953307392996108,0.0642023346303501,0.0311284046692607,0.0038910505836575,0.0856031128404669,0.3832684824902724,0.0,0.2237354085603113,0.0350194552529182,0.0428015564202334,0.0350194552529182,0.8030303247349504,0.7644229619822449,0.7644230950443773,0.8183962127091482,0.8058823346712787,0.8076923076923077,-0.5,-0.7,-0.3256704980842911
Coolship Red,Lambic - Fruit,Allagash Brewing Company,0.1108033240997229,0.0498614958448753,0.0193905817174515,0.0055401662049861,0.2049861495844875,0.3130193905817174,0.002770083102493,0.2299168975069252,0.0277008310249307,0.0083102493074792,0.0277008310249307,0.8107045497846228,0.8538461339644965,0.7980769386094662,0.8349056479174073,0.8521007154918321,0.076923076923077,-0.5,-0.7,-0.2490421455938697
Coolship Resurgam,Lambic - Gueuze,Allagash Brewing Company,0.087037037037037,0.05,0.024074074074074,0.0407407407407407,0.1259259259259259,0.3425925925925926,0.0,0.2351851851851852,0.0407407407407407,0.0203703703703703,0.0333333333333333,0.8089990072728366,0.8923074736094605,0.7756411326429897,0.8238992697282468,0.8705882231141857,0.1153846153846153,-2.0,-1.25,-0.3448275862068966
Copper,Altbier,The Olde Mecklenburg Brewery,0.0744047619047619,0.1041666666666666,0.0119047619047619,0.1130952380952381,0.1160714285714285,0.0386904761904761,0.0029761904761904,0.0238095238095238,0.1785714285714285,0.0476190476190476,0.2886904761904761,0.6699005983580608,0.7986620091896004,0.7629598259261672,0.7329777156964314,0.7890026389649543,-0.4615384615384617,0.5,0.75,-0.1800766283524904
Copper Legend Octoberfest,Lager - Märzen / Oktoberfest,Jack's Abby Brewing,0.060126582278481,0.1044303797468354,0.0189873417721519,0.0949367088607595,0.1772151898734177,0.0443037974683544,0.0031645569620253,0.0411392405063291,0.1550632911392405,0.0284810126582278,0.2721518987341772,0.474747628126983,0.5692305405917089,0.506410384122278,0.5157233219413828,0.5254902376931987,-0.1153846153846153,-0.2,-0.5,-0.3448275862068966
Copperhead Ale,Altbier,Fordham Brewing Company,0.0296052631578947,0.1052631578947368,0.0296052631578947,0.0953947368421052,0.1776315789473684,0.0427631578947368,0.0032894736842105,0.0361842105263157,0.1052631578947368,0.006578947368421,0.3684210526315789,0.4849797371923154,0.6365384503550291,0.5336538435650888,0.5518866454254072,0.6071428571428572,-0.3076923076923076,0.5,0.75,-0.0344827586206896
Cornstalker Dark Wheat,Wheat Beer - American Dark,Thunderhead Brewing Company,0.0610169491525423,0.2033898305084746,0.0203389830508474,0.1084745762711864,0.111864406779661,0.0203389830508474,0.0,0.0271186440677966,0.023728813559322,0.023728813559322,0.4,0.606060649469901,0.757692300236686,0.652243526750498,0.6918237880621727,0.7196079030219202,-0.3076923076923076,-1.0,0.0,-0.3103448275862069
Corona Extra,Lager - Adjunct,Grupo Modelo S.A. de C.V.,0.0714285714285714,0.1071428571428571,0.0357142857142857,0.0928571428571428,0.0714285714285714,0.1571428571428571,0.0214285714285714,0.1357142857142857,0.1214285714285714,0.0285714285714285,0.1571428571428571,0.1262493965565403,0.2324955302306317,0.2732490174423832,0.2570754156283332,0.380925118204717,-0.5384615384615387,-1.2,-0.85,3.842911877394636
Corona Light,Lager - Light,Grupo Modelo S.A. de C.V.,0.0807453416149068,0.1118012422360248,0.0372670807453416,0.0683229813664596,0.031055900621118,0.1055900621118012,0.0186335403726708,0.093167701863354,0.1987577639751552,0.031055900621118,0.2236024844720497,0.0374560399497476,0.1110660957251107,0.1427124890221162,0.1179521221095941,0.2125557376523046,-0.7307692307692311,-1.2,-1.15,0.9540229885057472
Corsendonk Christmas Ale,Strong Ale - Belgian Dark,Brouwerij Corsendonk,0.0193236714975845,0.1135265700483091,0.038647342995169,0.0531400966183574,0.214975845410628,0.0603864734299516,0.0,0.1594202898550724,0.0628019323671497,0.0966183574879227,0.181159420289855,0.730997296859802,0.8444814259840439,0.7491639039104689,0.7817883231538356,0.7658262838424739,0.8076923076923077,0.5,0.75,1.4942528735632183
Corsendonk Pater / Abbey Brown Ale,Dubbel,Brouwerij Corsendonk,0.0489361702127659,0.0851063829787234,0.0319148936170212,0.0659574468085106,0.2276595744680851,0.0914893617021276,0.0,0.1425531914893617,0.0468085106382978,0.0425531914893617,0.2170212765957447,0.697291559527101,0.8223467791491315,0.7074325994282615,0.7452485845470631,0.7373978811668593,0.576923076923077,-0.5,-0.25,1.7432950191570882
Cosmic Cream Ale,Cream Ale,Cameron's Brewing Co.,0.0311614730878186,0.178470254957507,0.0283286118980169,0.0793201133144475,0.1643059490084986,0.0821529745042493,0.0056657223796034,0.0764872521246459,0.1048158640226629,0.0396600566572237,0.2096317280453258,0.4307670930284195,0.5168016159015882,0.5217611137106835,0.5099304913155087,0.5538699815407042,-0.3846153846153847,-1.0,-0.65,-0.210727969348659
Country Club Malt Liquor,Lager - Malt Liquor,Pabst Brewing Company,0.0610169491525423,0.1389830508474576,0.1186440677966101,0.0610169491525423,0.1627118644067796,0.0576271186440678,0.0,0.0440677966101694,0.0677966101694915,0.0033898305084745,0.2847457627118644,0.237287004155702,0.4178793359347488,0.3487526270190287,0.371749160132012,0.4368838058243581,-0.0538461538461537,-1.0,-0.25,-0.21455938697318
Country Pale Ale,Pale Ale - English,Wachusett Brewing Company,0.0352112676056338,0.1150234741784037,0.0093896713615023,0.1267605633802817,0.1338028169014084,0.096244131455399,0.0023474178403755,0.1103286384976525,0.1807511737089202,0.0023474178403755,0.1877934272300469,0.5214123943347224,0.6909962981845015,0.586975531771113,0.6022726492281243,0.6514705319031089,-0.3461538461538463,0.0,0.25,-0.0191570881226053
Craft Lager,Lager - American,Upslope Brewing Company,0.1320754716981132,0.1132075471698113,0.0047169811320754,0.1037735849056603,0.1462264150943396,0.0518867924528301,0.0283018867924528,0.0518867924528301,0.1415094339622641,0.0047169811320754,0.2216981132075471,0.4269973083198559,0.6923076674556206,0.5961538772189325,0.566037740833037,0.5747899129214036,-0.4615384615384617,1.0,0.5,-0.3295019157088122
Crazy Jackass Ale,Rye Beer - Roggenbier,Sweetwater Tavern & Brewery,0.03125,0.078125,0.015625,0.09375,0.0625,0.046875,0.0,0.078125,0.125,0.0625,0.40625,0.6896236375070373,0.757692300236686,0.6634615643491104,0.7358490366678518,0.7196079030219202,0.0,-1.0,-0.75,-0.3333333333333333
Crazy Stallion,Lager - Malt Liquor,"City Brewing Company, LLC",0.0569948186528497,0.1295336787564766,0.0984455958549222,0.0569948186528497,0.2279792746113989,0.0621761658031088,0.0,0.077720207253886,0.0880829015544041,0.0103626943005181,0.1917098445595854,0.2747934683423175,0.4564902601997003,0.3942308158283987,0.3891508972944072,0.3974264138754271,-0.0384615384615383,-1.0,-0.25,-0.2337164750957854
Cream Ale,Cream Ale,Empire Brewing Company,0.0600706713780918,0.303886925795053,0.0141342756183745,0.1060070671378091,0.0954063604240282,0.0424028268551236,0.0106007067137809,0.0424028268551236,0.1130742049469964,0.0070671378091872,0.2049469964664311,0.5415978466558846,0.768461423644967,0.6365384894970392,0.6301886513349926,0.6894117354740457,-0.076923076923077,-1.0,-0.65,-0.318007662835249
Cream Ale,Cream Ale,Muskoka Brewery,0.0637254901960784,0.1838235294117647,0.0147058823529411,0.125,0.0931372549019607,0.0759803921568627,0.0024509803921568,0.0833333333333333,0.1715686274509804,0.0098039215686274,0.1764705882352941,0.570247981239892,0.7038460370414166,0.6634615643491104,0.6037735550017778,0.6764705577854642,-0.3846153846153847,-1.0,-0.65,-0.3486590038314176
Cream Stout,Stout - Sweet / Milk,St. Peter's Brewery Co Ltd,0.0095969289827255,0.2591170825335892,0.0172744721689059,0.1362763915547025,0.1938579654510556,0.0153550863723608,0.0,0.0326295585412667,0.0844529750479846,0.0230326295585412,0.2284069097888675,0.670043562529635,0.749572407679151,0.6880342547665959,0.7169809975079997,0.7108205845478197,0.1923076923076923,-0.5,-0.5,1.8160919540229885
Creamy Dark,Lager - European Dark,Jacob Leinenkugel Brewing Company,0.0331325301204819,0.2048192771084337,0.0150602409638554,0.1204819277108433,0.0933734939759036,0.036144578313253,0.0,0.0210843373493975,0.1234939759036144,0.0421686746987951,0.3102409638554217,0.5012229309947183,0.6726578053125478,0.5401751507557577,0.570209741147905,0.6215880585024054,-0.423076923076923,-0.5,0.25,0.8045977011494253
Creemore Springs Kellerbier,Lager - Kellerbier / Zwickelbier,Creemore Springs Brewery Limited,0.0576923076923076,0.1009615384615384,0.0216346153846153,0.1177884615384615,0.1081730769230769,0.1153846153846153,0.0,0.1057692307692307,0.1875,0.0360576923076923,0.1490384615384615,0.6626068470956643,0.7612348388072259,0.693572869725164,0.7132572613779065,0.7616097893279803,-0.3846153846153847,0.0,0.25,-0.0651340996168582
